RDA element,mapping,MARC 21 Bibligraphic encoding string and recording method
rdaw:P10061,rdakit:hasM21,773 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,774 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,775 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,776 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,777 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,780 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,785 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,786 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,787 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,788 ** $l(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,800 ** $y(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,810 ** $y(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,811 ** $y(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,830 ** $y(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,856 ** $e(dpeaa) [structured description] (data provenance) .
rdaw:P10061,rdakit:hasM21,026 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,037 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,"040 ** $a, c, d [identifier] (record-level provenance; recording an agent who records metadata) (data provenance) ."
rdaw:P10061,rdakit:hasM21,041 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,082 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,082 ** $q [identifier] (field-level provenance; recording an agent who records metadata) (data provenance) .
rdaw:P10061,rdakit:hasM21,083 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,083 ** $q [identifier] (field-level provenance; recording an agent who records metadata) (data provenance) .
rdaw:P10061,rdakit:hasM21,084 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,084 ** $q [identifier] (field-level provenance; recording an agent who records metadata) (data provenance) .
rdaw:P10061,rdakit:hasM21,100 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,110 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,111 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,130 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,210 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,240 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,245 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,246 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,246 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,247 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,250 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,255 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,256 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,264 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,300 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,335 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,336 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,348 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,361 ** $5 (field-level provenance) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,361 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,370 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,377 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,380 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,381 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,382 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,383 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,384 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,385 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,386 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,387 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,388 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,490 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,500 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,500 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,501 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,501 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,502 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,505 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,506 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,506 ** $q [identifier] (field-level provenance; recording an agent who records metadata) (data provenance) .
rdaw:P10061,rdakit:hasM21,508 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,510 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,515 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,518 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,520 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,526 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,533 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,533 ** $y(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,538 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,540 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,540 ** $q [identifier] (field-level provenance; recording an agent who records metadata) (data provenance) .
rdaw:P10061,rdakit:hasM21,541 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,542 ** $q [identifier] (field-level provenance; recording an agent who records metadata) (data provenance) .
rdaw:P10061,rdakit:hasM21,546 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,550 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,555 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,561 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,562 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,563 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,583 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,583 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,584 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,585 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,588 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,600 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,610 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,611 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,630 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,648 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,650 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,651 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,653 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,655 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,655 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,700 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,700 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,710 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,710 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,711 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,711 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,730 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,740 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,751 ** $7(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,758 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,760 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,762 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,765 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,767 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,770 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,772 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,773 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,774 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,775 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,776 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,777 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,780 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,785 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,786 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,787 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,788 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,788 ** $l(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,800 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,800 ** $y(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,810 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,810 ** $y(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,811 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,811 ** $y(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,830 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,830 ** $y(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,856 ** $e(dpeaa) [identifier] (data provenance) .
rdaw:P10061,rdakit:hasM21,880 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,883 ** $q [with $8 \p] [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,885 ** $5 [identifier] (field-level provenance) (data provenance) .
rdaw:P10061,rdakit:hasM21,041 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,082 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,083 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,084 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,100 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,110 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,111 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,130 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,210 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,240 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,245 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,246 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,247 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,250 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,255 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,256 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,264 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,300 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,335 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,336 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,348 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,361 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,370 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,377 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,380 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,381 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,382 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,383 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,384 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,385 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,386 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,387 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,388 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,490 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,500 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,501 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,502 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,505 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,508 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,510 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,515 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,518 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,520 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,533 ** $y(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,546 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,550 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,555 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,583 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,600 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,610 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,611 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,630 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,648 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,650 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,651 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,653 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,655 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,700 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,710 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,711 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,751 ** $7(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,760 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,762 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,765 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,767 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,770 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,772 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,773 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,774 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,775 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,776 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,777 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,780 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,785 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,786 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,787 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,788 ** $l(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,800 ** $y(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,810 ** $y(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,811 ** $y(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,830 ** $y(dpeaa) [IRI] (data provenance) .
rdaw:P10061,rdakit:hasM21,856 ** $e(dpeaa) [IRI] (data provenance) .
rdaw:P10062,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10062,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10062,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10062,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10062,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10062,rdakit:hasM21,"100 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10062,rdakit:hasM21,"110 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10062,rdakit:hasM21,"700 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10062,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10062,rdakit:hasM21,100 ** $0 [identifier] .
rdaw:P10062,rdakit:hasM21,110 ** $0 [identifier] .
rdaw:P10062,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10062,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10062,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10062,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10062,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10062,rdakit:hasM21,720 2* $0 [identifier] .
rdaw:P10062,rdakit:hasM21,100 ** $1 [IRI] .
rdaw:P10062,rdakit:hasM21,110 ** $1 [IRI] .
rdaw:P10062,rdakit:hasM21,700 ** $1 [IRI] .
rdaw:P10062,rdakit:hasM21,710 ** $1 [IRI] .
rdaw:P10062,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10062,rdakit:hasM21,720 #* $1 [IRI] .
rdaw:P10062,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10062,rdakit:hasM21,720 2* $1 [IRI] .
rdaw:P10063,rdakit:hasM21,500 ** $a [unstructured description] .
rdaw:P10063,rdakit:hasM21,508 ** $a [unstructured description] .
rdaw:P10063,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10063,rdakit:hasM21,720 #* $a [unstructured description] .
rdaw:P10063,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10063,rdakit:hasM21,720 2* $a [unstructured description] .
rdaw:P10063,rdakit:hasM21,"100 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10063,rdakit:hasM21,"110 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10063,rdakit:hasM21,"700 ** $a, b, c, d, g, q, u [structured description] ."
rdaw:P10063,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdaw:P10063,rdakit:hasM21,100 ** $0 [identifier] .
rdaw:P10063,rdakit:hasM21,110 ** $0 [identifier] .
rdaw:P10063,rdakit:hasM21,700 ** $0 [identifier] .
rdaw:P10063,rdakit:hasM21,710 ** $0 [identifier] .
rdaw:P10063,rdakit:hasM21,720 #* $0 [identifier] .
rdaw:P10063,rdakit:hasM21,720 #* $0 [identifier] .
