reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type","See Also[0]"
14280,"is revision of",rdae:revisionOf.en,"Relates an expression to an expression of a work used as the basis for an updated, corrected, or expanded version.",,,,"revision of","An expression of a work used as the basis for an updated, corrected, or expanded version.",rdae:P20189,property,revisionOf,rdac:C10006,,rdau:P60303,rdae:P20204,,,,Published,24.5,2,
14281,"is libretto based on expression",rdae:librettoBasedOnExpression.en,"Relates an expression to an expression of a work that is adapted as the text of an opera or other work for the musical stage, or an oratorio.",,,,"libretto based on expression","An expression of a work used as the basis for the text of an opera or other work for the musical stage, or an oratorio.",rdae:P20190,property,librettoBasedOnExpression,rdac:C10006,,rdau:P60304,rdae:P20152,,,,Published,24.5,2,
14282,"is continued by expression",rdae:continuedByExpression.en,"Relates an expression to an expression of a work that is a diachronic work that continues the content of another diachronic work that is completed.","This element applies in general to an expression of a successive work.",,,"continued by expression","An expression of a work that is a diachronic work that continues the content of another diachronic work that is completed.",rdae:P20191,property,continuedByExpression,rdac:C10006,,rdau:P60306,rdae:P20169,,,,Published,24.5,2,
14283,"is augmentation of expression",rdae:augmentationOfExpression.en,"Relates an expression to an expression of a work whose content is added to by a related expression.",,,,"augmentation of expression","An expression of a work whose content is added to by a related expression.",rdae:P20192,property,augmentationOfExpression,rdac:C10006,,rdau:P60307,rdae:P20205,,,,Published,24.5,2,
14284,"is abstracts for expression",rdae:abstractsForExpression.en,"Relates an expression to an expression of a work whose contents have been abstracted by an abstracting and indexing service.",,,,"abstracts for expression","An expression of a work whose contents have been abstracted by an abstracting and indexing service.",rdae:P20193,property,abstractsForExpression,rdac:C10006,,rdau:P60308,rdae:P20204,,,,Published,24.5,2,
14285,"is indexing for expression",rdae:indexingForExpression.en,"Relates an expression to an expression of a work whose contents have been indexed by an abstracting and indexing service.",,,,"indexing for expression","An expression of a work whose contents have been indexed by an abstracting and indexing service.",rdae:P20194,property,indexingForExpression,rdac:C10006,,rdau:P60309,rdae:P20204,,,,Published,24.5,2,
14286,"is imitation of expression",rdae:imitationOfExpression.en,"Relates an expression to an expression of a work whose style or content is copied in a derivative work.",,,,"imitation of expression","An expression of a work whose style or content is copied in a derivative work.",rdae:P20195,property,imitationOfExpression,rdac:C10006,,rdau:P60311,rdae:P20204,,,,Published,24.5,2,
14287,"is parody of expression",rdae:parodyOfExpression.en,"Relates an expression to an expression of a work whose style or content is imitated for comic effect.",,,,"parody of expression","An expression of a work whose style or content is imitated for comic effect.",rdae:P20196,property,parodyOfExpression,rdac:C10006,,rdau:P60312,rdae:P20195,,,,Published,24.5,2,
14288,"is finding aid for expression",rdae:findingAidForExpression.en,"Relates an expression to an expression of an archival collection that is described in a finding aid, i.e., a guide to the organization, arrangement, and contents of the collection.",,,,"finding aid for expression","An expression of an archival collection that is described in a finding aid, i.e., a guide to the organization, arrangement, and contents of the collection.",rdae:P20197,property,findingAidForExpression,rdac:C10006,,rdau:P60474,rdae:P20192,,,,Published,24.5,2,
14289,"is replacement in part of expression",rdae:replacementInPartOfExpression.en,"Relates an expression to an expression of a work whose content is partially superseded and rendered obsolete by the content of an expression of another work.","This element applies in general to an expression of a static work.",,,"replacement in part of expression","An expression of a work whose content is partially superseded and rendered obsolete by the content of an expression of another work.",rdae:P20198,property,replacementInPartOfExpression,rdac:C10006,,rdau:P60479,rdae:P20154,,,,Published,24.5,2,
14290,"is replacement of expression",rdae:replacementOfExpression.en,"Relates an expression to an expression of a work whose content is superseded and rendered obsolete by the content of an expression of another work.","This element applies in general to an expression of a static work or an integrating work.",,,"replacement of expression","An expression of a work whose content is superseded and rendered obsolete by the content of an expression of another work.",rdae:P20199,property,replacementOfExpression,rdac:C10006,,rdau:P60480,rdae:P20154,,,,Published,24.5,2,
14291,"is split into expression",rdae:splitIntoExpression.en,"Relates an expression to an expression of a work that is a diachronic work that continues the partial content of another diachronic work that is completed.","This element applies in general to an expression of a successive work.",,,"split into expression","An expression of a work that is a diachronic work that continues the partial content of another diachronic work that is completed.",rdae:P20200,property,splitIntoExpression,rdac:C10006,,rdau:P60503,rdae:P20169,,,,Published,24.5,2,
14292,"is merger of expression",rdae:mergerOfExpression.en,"Relates an expression to an expression of a work that came together with one or more other expressions to form a new expression.",,,,"merger of expression","An expression of a work that came together with one or more other expressions to form a new expression.",rdae:P20201,property,mergerOfExpression,rdac:C10006,,rdau:P60505,rdae:P20154,,,,Published,24.5,2,
14293,"is described in (expression) (Deprecated)",rdae:describedInExpression.en,"Relates an expression to an expression of a work that describes an expression. (Deprecated)",,,,"described in (expression)","An expression of a work that describes an expression.",rdae:P20202,property,describedInExpression,rdac:C10006,,rdau:P60215,rdae:P20234,,,,Deprecated,,,
14294,"has derivative expression",rdae:derivativeExpression.en,"Relates an expression to an expression that is a modification of a source expression.",,,,"derivative expression","An expression that is a modification of a source expression.",rdae:P20203,property,derivativeExpression,rdac:C10006,,rdau:P60250,rdae:P20205,,,,Published,24.5,2,
14295,"is based on expression",rdae:basedOnExpression.en,"Relates an expression to an expression used as the basis for a derivative expression.",,,,"based on expression","An expression used as the basis for a derivative expression.",rdae:P20204,property,basedOnExpression,rdac:C10006,,rdau:P60305,rdae:P20205,,,,Published,24.5,2,
14296,"has related expression of expression",rdae:relatedExpressionOfExpression.en,"Relates an expression to an expression that is associated with an expression.",,,,"related expression of expression","An expression that is associated with an expression.",rdae:P20205,property,relatedExpressionOfExpression,rdac:C10006,,rdau:P60313,rdae:P20297,rdax:P00003,,,Published,,1,
14297,"has supplementary content",rdae:supplementaryContent.en,"Relates an expression to an indication of content that updates or complements the primary content of an expression.","Supplementary content includes an index, a bibliography, an appendix, etc.",,,"supplementary content","An indication of content that updates or complements the primary content of an expression.",rdae:P20206,property,supplementaryContent,rdac:C10006,,rdau:P60485,,,,,Published,7.16,6,
14298,"has illustrative content",rdae:illustrativeContent.en,"Relates an expression to a presence of one or more still images that accompany the primary content of an expression.","Tables containing only words or numerical data are excluded.",,,"illustrative content","A presence of image content that accompanies the primary content of an expression.",rdae:P20207,property,illustrativeContent,rdac:C10006,,rdau:P60486,,,,,Published,7.15,4,
